Url,Identifier,PrefLabel,Definition,Version,Deprecated,Date
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1109/,SDN:L22::TOOL1109,Lamont-Doherty Earth Observatory Trawl Resistant ocean bottom seismometer,"The LDEO trawl-resistant (TRM) ocean bottom seismometer was designed in 2012 for use on the heavily-fished continental shelf. The TRM comprises a heavy, low steel shield that is designed to deflect the lower leading line of bottom trawl nets. The TRM is lowered onto the seafloor from the ship and recovered using popup buoys or remotely-operated vehicles. Each OBS is equipped with a Trillium Compact seismometer, a Paroscientific absolute pressure gauge, and a hydrophone.  It can be deployed to a depth of 1000 m and for a maximum duration of 400 days.",2,false,2017-02-13 10:52:07.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0853/,SDN:L22::TOOL0853,BGS Waverley Sonar 3000 Side Scan Sonar,"Waverley Sonar 3000 is the primary side scan sonar system for the British Geological Survey (BGS). A 100 kHz system with a single processing unit typically used in water depths up to 300m, with a 750m range each side.",1,false,2015-05-27 15:47:59.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0604/,SDN:L22::TOOL0604,World Precision Instruments Liquid Waveguide Capillary Cell,"Liquid Waveguide Capillary Cells (LWCC) are fiber optic cells that combine an increased optical pathlength (50-500 cm) with small sample volumes (125-1250 mL). They can be connected via optical fibers to a spectrophotometer with fiber optic capabilities. Ultra-sensitive absorbance measurements can be performed in the ultraviolet (UV), visible (VIS) and near-infrared (NIR) to detect low sample concentrations in a laboratory or process control environment.",2,false,2017-08-10 12:25:40.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0879/,SDN:L22::TOOL0879,WETLabs ECO-NTU turbidity sensor,"The ECO-NTU uses optical scattering at 700m to measure turbidity over the range 0-125 NTU (nephelometric turbidity units), with a sensitivity of 0.02 NTU or a range of 0-1000 NTU at a sensitivity of 0.12 NTU. The instrument is stable over a temperature range of 0-30 degC.   It has an analog signal output and a depth ratting of 600 m (300 m if the optional bio-wiper is fitted).",1,false,2015-06-11 09:40:43.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1409/,SDN:L22::TOOL1409,HOBI HydroScat-6P optical backscattering sensor and fluorometer,"A self-contained spectral instrument designed for making optical backscattering and fluorescence measurements in natural waters. The HydroScat-6P has six independent channels with separate sets of source and receiver optics; a light-emitting diode (LED) set to the desired measurement wavelength acts as source beam for each channel, and its matching receiver detects the scattered light. The standard measurement wavelengths are 420 nm, 442 nm, 470 nm, 510 nm, 590 nm and 700 nm, though they can be customised. The same optics allow for fluorescence measurements at two wavelengths: 700 nm excited by the 442 nm source LED, which is typically used for chlorophyll determination, and 510 nm excited by the 420 nm source LED. The maximum depth rating for the instrument is 500 m.",1,false,2020-03-19 13:01:10.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1192/,SDN:L22::TOOL1192,ORTEC Gamma-X (GMX) N-type High Purity Germanium (HPGe) Coaxial Radiation Detector series,"The Gamma-X series detectors are fabricated from N-type germanium with an inner contact of diffused lithium and an outer, 0.3um-thick contact of ion-implanted boron. All Gamma-X series detectors feature the following options: user self-repair neutron damage; SMART bias; Harsh Environment (-HE); aluminium or carbon fiber window; low-background carbon fiber endcap; PLUS preamplifier; as well as configuration flexibility between PopTop, Streamline, and mechanical cooling systems. Endcap diameter sizes range from 70mm to 95mm, and determine the detector's relative efficiency, from 10% for the smaller endcap up to 110% for the largest one. The spectrometers may detect energy between 3keV and 10MeV.",4,false,2018-01-17 17:42:55.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0070/,SDN:L22::TOOL0070,Biospherical QSP-200L underwater PAR,Underwater radiometer with a PAR spectral response (400-700nm). Standard configuration had a spherical collector measuring 4-pi scalar irradiance but a flat plate cosine collector was available as an identically-designated option,2,false,2010-11-18 12:39:41.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0333/,SDN:L22::TOOL0333,Magee Scientific AE1 Aethalometer,The Magee Scientific AE1 Aethalometer determines concentration of light absorbing aerosol particles from measurements of light transmission through a sample. Air is filtered through a quartz fibre filter tape that traps particulate matter. Measurements are taken at user-specified time intervals ranging from one second to several minutes and the instrument outputs a voltage that is indicative of the amount of light absorbed by the sample.,1,false,2010-09-06 12:45:22.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0096/,SDN:L22::TOOL0096,SEBAPULS 70 radar water level recorder,Pulse microwave radar measuring the distance between instrument and surface water. This model is able to measure distances up to 70m with an accuracy of plus or minus 15mm.,2,false,2010-11-18 12:39:41.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0370/,SDN:L22::TOOL0370,National Oceanography Centre Nitrate Sensor SUV6,"An in situ UV absorption spectrophotometer that measures nitrate concentrations in the ocean. The sensor is rated to either 500 m or 6000 m. It uses a Xenon flash lamp as a light source and has a path length of either 70 mm or 200 mm, permitting nitrate detection up to 400 uM or 100 uM, respectively. The minimum nitrate detection limit is 0.2 uM and accuracy is +/- 0.2 uM. Nitrate concentrations are determined from the ratio of the absorption at 220 nm and 280 nm. The sensor was developed by NOC in association with Valeport Ltd.",1,false,2011-02-09 11:25:51.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0396/,SDN:L22::TOOL0396,Kipp and Zonen SP LITE pyranometer,"A silicon pyranometer with a spectral range of 400-1100 nm. Its sensitivity is proportional to the cosine of the angle of incidence of the incoming radiation. It can measure irradiance over the range 0-2,000 W/m^2 and can operate at temperatures between -30 and 70 degC.",1,false,2011-04-14 09:29:16.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0670/,SDN:L22::TOOL0670,Sea-Bird SBE 48 Hull Temperature Sensor,"A high-accuracy temperature recorder with non-volatile memory and RS-232 port, designed for shipboard determination of sea surface temperature. It is magnetically fixed just below the water line with the temperature sensor in contact with the inside of the ship's hull. The thermistor is the same as the SBE 39 which has an accuracy of 0.002C, stability of 0.0002 C/month and resolution of 0.0001 C .  A real-time clock accurate within 1 minute/year is included for self-contained operation. More information is given in http://www.seabird.com/pdf_documents/manuals/48_004.pdf.",1,false,2014-03-11 15:59:35.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0696/,SDN:L22::TOOL0696,Sea-Bird SBE 26plus SEAGAUGE Wave and Tide Recorder,"The SBE 26 SEAGAUGE is a water level recorder with a Digiquartz pressure sensor, accurate clock, precision thermometer and optional conductivity sensor in a casing able to operate down to 600m. Pressure data are integrated to give sea level or are burst recorded at rates up to 4 Hz to measure characterise waves. The instrument offers improved temperature sensor accuracy (0.01C with 0.001C resolution or optionally 0.001C with 0.0001C resolution), data storage and operational functionality over the SBE-26. More information at http://www.seabird.com/products/spec_sheets/26plusdata.htm.",1,false,2014-05-08 08:21:55.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1200/,SDN:L22::TOOL1200,GEOMAR Ocean Bottom Hydrophone System,"An observation and registration system designed to monitor acoustic and seismic events. The OBH is composed of a buoyant body, a flasher, a radio beacon, a data logger with batteries, and a hydrophone mounted between an acoustic release (iXSea or KUMQUAT) and a pressure cylinder. All metal parts are made from titanium, whilst the buoyant bodies are made of syntactic foam. The system is designed to float at approximately 1 m above the sea floor, and can operate down to 6000 m water depth.  The descent and ascent speeds are approximately 1 m/s to 1.2 m/s.",1,false,2018-01-30 16:59:47.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0104/,SDN:L22::TOOL0104,Seapoint Turbidity Meter,"A turbidity meter that detects light scattered by particles suspended in water and generates an output voltage proportional to the SPM concentration. Range is selected by two digital lines which can be hard wired or microprocessor controlled, thereby choosing the appropriate range and resolution for measurement of extremely clean to very turbid waters. The offset voltage is within 1 mV of zero and requires no adjustment across gains. The optical design confines the sensing volume to within 5 cm of the sensor allowing near-bottom measurements and minimizing errant reflections in restricted spaces. Further information may be found on the BODC document server at URL: http://www.bodc.ac.uk/data/documents/nodb/119173/",1,false,2010-05-18 16:10:58.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0996/,SDN:L22::TOOL0996,British Antarctic Survey N70 Plankton Net,A British Antarctic Survey-rebuilt version of the Nansen N70 net as described in Ward et al. 2012 used to collect zooplankton samples.,1,false,2016-04-04 14:47:13.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0654/,SDN:L22::TOOL0654,GEOTEK Multi-Sensor Core Logger XYZ {MSCL-XYZ} core analyser,"An automated, high-resolution, multi-sensor system used for non-destructive, geophysical measurements of sediment and rock cores. The XYZ system analyses along the length of multiple split core sections in sequential order, whilst maintaining distance to the core surface. The XYZ system comprises of a sensor arm, capable of mounting a line-scan camera to capture the colour of the core surface and multiple sensors to directly measure the core surface. Surface sensors which can be mounted on the system are a colour spectrophotometer, magnetic susceptibility sensor, x-ray fluorescence and natural gamma spectrometer. The system can analyse up to 9 x 1.55 m core sections (up to 15 cm dia.) with a linear precision of 0.02 mm.",2,false,2019-08-28 14:01:20.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1043/,SDN:L22::TOOL1043,Single-frequency Solid-state Altimeter,"SSALT (Single-frequency Solid-state Altimeter), alternatively referred to as Poseidon-1, is a radar altimeter designed to measure ocean topography, significant wave height and wind speed on sea surface. It was a low-power, low-mass test-bed for future space-borne altimeters. SSALT consists of two packages: the processing and control unit (PCU), and the radio frequency unit (RFU). SSALT sends a pulse generated by a surface acoustic wave generator with a 300 MHz bandwidth and 900 MHz frequency to the sea surface. The pulses are amplified before transmission, and frequency converted to 13.65 GHz after generation. The received pulses are also amplified and an FFT (fast fourier transform) analyser computes the power spectrum of the signal. The signal is sent through a microprocessor which performs the waveform computations to produce the output data.  SSALT operates at a single frequency of 13.65 GHz (Ku band), with a measurement accuracy within 10 cm (typically 2.5 cm).  Flown on TOPEX/Poseidon. https://directory.eoportal.org/web/eoportal/satellite-missions/t/topex-poseidon",2,false,2016-11-15 14:35:44.0
